GeneID	Length
LOC117807799	204
LOC117807800	7192
LOC117807801	1681
LOC117807803	2664
LOC117807804	1520
LOC117807805	1691
LOC117807809	2601
LOC117807810	1323
LOC117807811	3307
LOC117807812	888
LOC117807813	1640
LOC117807814	1044
LOC117807815	942
LOC117807816	1118
LOC117807817	1063
LOC117807818	1101
LOC117807819	4764
LOC117807820	397
LOC117807821	935
LOC117807822	2409
LOC117807826	1410
LOC117807827	2628
LOC117807830	2405
LOC117807834	1712
LOC117807836	1451
LOC117807837	600
LOC117807838	4010
LOC117807839	3043
LOC117807843	4072
LOC117807845	2032
LOC117807847	5621
LOC117807849	1011
LOC117807850	654
LOC117807851	688
LOC117807852	958
LOC117807853	4900
LOC117807854	4899
LOC117807855	3895
LOC117807857	1413
LOC117807858	529
LOC117807859	4636
LOC117807867	4012
LOC117807870	3005
LOC117807876	217
LOC117807877	93
LOC117807878	93
LOC117807880	93
LOC117807881	65
LOC117807882	70
LOC117807883	75
LOC117807884	73
LOC117807885	74
LOC117807886	74
LOC117807887	127
LOC117807888	217
LOC117807889	133
LOC117807890	71
LOC117807891	76
LOC117807892	131
LOC117807893	119
LOC117807894	140
LOC117807895	2639
LOC117807896	140
LOC117807897	92
LOC117807898	93
LOC117807899	93
LOC117807957	10057
LOC117807960	647
LOC117807961	2852
LOC117807962	1727
LOC117807963	703
LOC117807964	9805
LOC117807966	4001
LOC117807968	3471
LOC117807970	356
LOC117807973	3471
LOC117807974	3978
LOC117807976	1546
LOC117807978	2337
LOC117807979	5877
LOC117807980	1548
LOC117807982	661
LOC117807984	6110
LOC117807988	5487
LOC117807989	6276
LOC117807990	533
LOC117807991	3267
LOC117807992	5966
LOC117807994	4539
LOC117807995	3205
LOC117807997	2289
LOC117808002	4135
LOC117808005	1532
LOC117808006	1541
LOC117808007	1293
LOC117808009	930
LOC117808010	933
LOC117808011	1540
LOC117808012	2021
LOC117808013	4283
LOC117808014	4053
LOC117808016	1150
LOC117808019	4750
LOC117808020	434
LOC117808021	1960
LOC117808022	2092
LOC117808023	2043
LOC117808024	2381
LOC117808025	3384
LOC117808027	5898
LOC117808028	282
LOC117808031	2979
LOC117808034	1962
LOC117808038	1933
LOC117808039	1092
LOC117808041	2807
LOC117808042	1547
LOC117808043	5834
LOC117808044	7929
LOC117808045	1904
LOC117808046	1551
LOC117808047	1470
LOC117808048	175
LOC117808049	2370
LOC117808051	312
LOC117808052	3242
LOC117808053	1445
LOC117808054	1564
LOC117808055	602
LOC117808057	2981
LOC117808058	1659
LOC117808059	1925
LOC117808060	954
LOC117808066	743
LOC117808072	8346
LOC117808074	1557
LOC117808075	3237
LOC117808076	1551
LOC117808077	747
LOC117808078	910
LOC117808079	674
LOC117808080	7643
LOC117808082	3144
LOC117808084	2853
LOC117808085	5394
LOC117808086	1813
LOC117808087	3162
LOC117808090	5430
LOC117808093	3980
LOC117808095	3736
LOC117808099	1721
LOC117808101	1518
LOC117808103	3185
LOC117808105	4218
LOC117808106	1270
LOC117808107	3180
LOC117808118	6115
LOC117808119	5693
LOC117808120	3488
LOC117808121	6703
LOC117808124	3022
LOC117808125	3257
LOC117808126	2830
LOC117808128	1934
LOC117808129	1216
LOC117808130	340
LOC117808131	10262
LOC117808132	318
LOC117808133	1112
LOC117808134	297
LOC117808135	1849
LOC117808136	1067
LOC117808137	5740
LOC117808140	12385
LOC117808141	1529
LOC117808142	455
LOC117808143	5563
LOC117808144	3010
LOC117808146	4107
LOC117808148	1422
LOC117808149	2078
LOC117808150	6493
LOC117808153	3437
LOC117808154	1444
LOC117808156	2124
LOC117808157	2408
LOC117808158	1910
LOC117808159	9229
LOC117808160	728
LOC117808164	2651
LOC117808165	349
LOC117808168	3834
LOC117808169	4287
LOC117808176	1649
LOC117808179	2355
LOC117808180	3140
LOC117808181	3982
LOC117808182	3825
LOC117808183	3145
LOC117808184	3400
LOC117808185	2524
LOC117808186	12263
LOC117808187	944
LOC117808189	9911
LOC117808192	2168
LOC117808193	3796
LOC117808194	2758
LOC117808195	927
LOC117808196	2129
LOC117808197	4623
LOC117808199	1047
LOC117808206	3131
LOC117808207	1528
LOC117808208	5233
LOC117808209	2237
LOC117808210	592
LOC117808212	5686
LOC117808214	6367
LOC117808215	961
LOC117808216	809
LOC117808217	1781
LOC117808218	1191
LOC117808220	11426
LOC117808222	7503
LOC117808223	4418
LOC117808225	2686
LOC117808226	2509
LOC117808227	3845
LOC117808230	1360
LOC117808231	1636
LOC117808232	5153
LOC117808235	2210
LOC117808236	1535
LOC117808237	1977
LOC117808238	756
LOC117808239	1599
LOC117808240	443
LOC117808242	5428
LOC117808243	3155
LOC117808245	5596
LOC117808246	440
LOC117808247	1780
LOC117808248	2683
LOC117808250	1173
LOC117808251	2021
LOC117808252	7137
LOC117808255	2493
LOC117808256	4267
LOC117808257	1434
LOC117808258	274
LOC117808260	722
LOC117808261	2231
LOC117808262	856
LOC117808263	247
LOC117808264	2314
LOC117808265	1894
LOC117808266	582
LOC117808267	2502
LOC117808268	1317
LOC117808270	510
LOC117808273	1680
LOC117808274	983
LOC117808277	988
LOC117808278	5967
LOC117808279	1708
LOC117808280	1605
LOC117808281	1696
LOC117808287	6657
LOC117808289	1594
LOC117808293	1298
LOC117808294	1399
LOC117808297	583
LOC117808298	476
LOC117808301	2092
LOC117808302	1560
LOC117808314	1072
LOC117808315	10389
LOC117808316	737
LOC117808317	6328
LOC117808318	4940
LOC117808319	899
LOC117808320	2240
LOC117808322	196
LOC117808324	9491
LOC117808326	3804
LOC117808328	3700
LOC117808330	4384
LOC117808331	2593
LOC117808332	2932
LOC117808333	1744
LOC117808335	1014
LOC117808337	1068
LOC117808338	4253
LOC117808339	1351
LOC117808340	1196
LOC117808342	245
LOC117808343	1755
LOC117808345	2662
LOC117808346	4954
LOC117808350	1939
LOC117808351	1230
LOC117808355	10282
LOC117808358	2578
LOC117808360	2377
LOC117808361	3922
LOC117808363	8202
LOC117808364	1674
LOC117808366	1700
LOC117808367	2046
LOC117808374	4045
LOC117808375	6375
LOC117808376	3586
LOC117808380	1938
LOC117808381	562
LOC117808384	8155
LOC117808386	1785
LOC117808387	3121
LOC117808388	532
LOC117808389	875
LOC117808391	1253
LOC117808392	449
LOC117808398	3365
LOC117808399	801
LOC117808400	2950
LOC117808403	2296
LOC117808406	6079
LOC117808408	1199
LOC117808409	2541
LOC117808413	2872
LOC117808414	995
LOC117808415	750
LOC117808417	833
LOC117808418	1358
LOC117808419	547
LOC117808421	1932
LOC117808422	3900
LOC117808423	1291
LOC117808426	1234
LOC117808427	6938
LOC117808428	1277
LOC117808429	1277
LOC117808430	3000
LOC117808433	1830
LOC117808434	4025
LOC117808435	1461
LOC117808436	3206
LOC117808438	589
LOC117808440	956
LOC117808442	1616
LOC117808443	2254
LOC117808444	1310
LOC117808445	390
LOC117808446	11160
LOC117808448	3632
LOC117808449	5977
LOC117808450	7836
LOC117808451	3205
LOC117808452	3063
LOC117808453	3784
LOC117808455	2397
LOC117808456	1293
LOC117808457	2896
LOC117808458	763
LOC117808459	2576
LOC117808460	1122
LOC117808465	2432
LOC117808466	2383
LOC117808467	1566
LOC117808468	1281
LOC117808471	1297
LOC117808472	2489
LOC117808474	747
LOC117808475	1003
LOC117808476	2293
LOC117808477	1605
LOC117808478	4237
LOC117808479	187
LOC117808482	969
LOC117808483	1349
LOC117808484	1881
LOC117808485	129
LOC117808486	83
LOC117808487	82
LOC117808488	2783
LOC117808504	164
LOC117808509	2399
LOC117808510	3351
LOC117808511	3329
LOC117808512	147
LOC117808513	136
LOC117808515	1667
LOC117808519	136
LOC117808520	1398
LOC117808524	654
LOC117808525	836
LOC117808526	660
LOC117808527	74
LOC117808528	769
LOC117808529	1898
LOC117808530	5296
LOC117808531	1273
LOC117808532	81
LOC117808533	328
LOC117808534	303
LOC117808535	620
LOC117808536	82
LOC117808537	753
LOC117808538	1010
LOC117808539	578
LOC117808540	655
LOC117808541	528
LOC117808542	2494
LOC117808543	2404
LOC117808544	735
LOC117808545	83
LOC117808546	992
LOC117808547	157
LOC117808548	268
LOC117808549	1462
LOC117808550	7102
LOC117808551	7424
LOC117808552	69
LOC117808555	268
LOC117808556	5767
LOC117808557	4472
LOC117808558	2276
LOC117808559	69
LOC117808560	2265
LOC117808562	2374
LOC117808565	6161
LOC117808566	128
LOC117808571	157
LOC117808572	1644
LOC117808574	884
LOC117808575	1655
LOC117808577	162
LOC117808578	1357
LOC117808579	2767
LOC117808580	4031
LOC117808581	1285
LOC117808583	1264
LOC117808584	917
LOC117808585	1862
LOC117808586	2258
LOC117808587	1038
LOC117808588	82
LOC117808589	1789
LOC117808590	2893
LOC117808592	354
LOC117808593	415
LOC117808595	411
LOC117808596	465
LOC117808597	393
LOC117808598	399
LOC117808599	5431
LOC117808600	1146
LOC117808602	6124
LOC117808603	5341
LOC117808604	1750
LOC117808606	547
LOC117808607	832
LOC117808608	563
LOC117808609	917
LOC117808610	404
LOC117808611	873
LOC117808613	539
LOC117808614	509
LOC117808615	437
LOC117808616	394
LOC117808617	455
LOC117808618	509
LOC117808620	418
LOC117808621	418
LOC117808622	431
LOC117808623	485
LOC117808624	468
LOC117808625	438
LOC117808626	427
LOC117808628	430
LOC117808629	590
LOC117808630	427
LOC117808631	558
LOC117808632	393
LOC117808633	428
LOC117808635	412
LOC117808636	412
LOC117808637	386
LOC117808638	367
LOC117808639	355
LOC117808640	1504
LOC117808643	372
LOC117808645	2253
LOC117808646	2602
LOC117808652	1575
LOC117808653	3845
LOC117808655	711
LOC117808656	2147
LOC117808659	4178
LOC117808660	3136
LOC117808661	1263
LOC117808662	381
LOC117808665	2251
LOC117808666	3811
LOC117808667	2367
LOC117808668	3340
LOC117808669	2653
LOC117808670	2095
LOC117808673	2260
LOC117808674	3366
LOC117808675	1922
LOC117808676	2091
LOC117808677	2023
LOC117808680	2193
LOC117808681	1867
LOC117808682	1844
LOC117808683	306
LOC117808684	485
LOC117808685	4642
LOC117808691	678
LOC117808693	1873
LOC117808698	923
LOC117808699	959
LOC117808701	827
LOC117808705	3561
LOC117808706	5823
LOC117808708	1366
LOC117808714	898
LOC117808715	1053
LOC117808716	540
LOC117808717	4128
LOC117808719	3877
LOC117808723	489
LOC117808724	164
LOC117808725	933
LOC117808726	245
LOC117808727	908
LOC117808728	643
LOC117808735	1747
LOC117808737	1462
LOC117808738	661
LOC117808739	852
LOC117808761	5860
LOC117808765	3819
LOC117808769	680
LOC117808774	1361
LOC117808775	303
LOC117808776	961
LOC117808777	1500
LOC117808778	6543
LOC117808779	1973
LOC117808780	1277
LOC117808782	4584
LOC117808784	1061
LOC117808786	1191
LOC117808787	2501
LOC117808790	5257
LOC117808791	2025
LOC117808792	1121
LOC117808793	802
LOC117808795	1527
LOC117808796	865
LOC117808797	1037
LOC117808799	1406
LOC117808800	824
LOC117808802	853
LOC117808803	772
LOC117808804	1056
LOC117808805	2127
LOC117808806	840
LOC117808807	769
LOC117808810	6018
LOC117808811	6113
LOC117808816	546
LOC117808817	4580
LOC117808820	67
LOC117808822	1476
LOC117808823	2113
LOC117808824	2672
LOC117808825	3035
LOC117808827	882
LOC117808830	5468
LOC117808831	1562
LOC117808832	1099
LOC117808834	1193
LOC117808835	897
LOC117808836	945
LOC117808837	933
LOC117808838	999
LOC117808839	1100
LOC117808841	927
LOC117808845	2731
LOC117808846	2716
LOC117808847	2682
LOC117808849	3361
LOC117808850	2556
LOC117808851	2988
LOC117808855	790
LOC117808857	803
LOC117808858	1110
LOC117808861	816
LOC117808867	1087
LOC117808868	323
LOC117808869	3714
LOC117808870	7266
LOC117808872	3519
LOC117808875	5932
LOC117808876	624
LOC117808882	3135
LOC117808885	1023
LOC117808886	1541
LOC117808890	1047
LOC117808893	5202
LOC117808896	2709
LOC117808897	1413
LOC117808898	518
LOC117808900	750
LOC117808901	1521
LOC117808902	1805
LOC117808918	2238
LOC117808920	1670
LOC117808923	2049
LOC117808924	3432
LOC117808927	4107
LOC117808928	4625
LOC117808929	4577
LOC117808931	1988
LOC117808932	2034
LOC117808933	528
LOC117808934	775
LOC117808935	2531
LOC117808937	1400
LOC117808939	260
LOC117808941	502
LOC117808942	1356
LOC117808943	366
LOC117808944	6732
LOC117808945	1029
LOC117808948	2673
LOC117808953	5680
LOC117808954	818
LOC117808956	2503
LOC117808957	1838
LOC117808958	925
LOC117808962	926
LOC117808963	923
LOC117808964	978
LOC117808965	2100
LOC117808966	931
LOC117808967	384
LOC117808968	381
LOC117808969	444
LOC117808970	441
LOC117808971	441
LOC117808972	2528
LOC117808973	442
LOC117808974	2025
LOC117808976	1733
LOC117808977	900
LOC117808978	3014
LOC117808980	414
LOC117808981	678
LOC117808982	2539
LOC117808984	1036
LOC117808985	3681
LOC117808986	3658
LOC117808992	3568
LOC117808993	7891
LOC117808998	1742
LOC117809000	127
LOC117809001	127
LOC117809002	5480
LOC117809005	682
LOC117809007	859
LOC117809008	3771
LOC117809010	4221
LOC117809011	6549
LOC117809013	1248
LOC117809014	981
LOC117809017	5129
LOC117809019	2836
LOC117809020	1441
LOC117809021	4106
LOC117809022	5391
LOC117809023	4990
LOC117809024	1843
LOC117809026	1838
LOC117809028	589
LOC117809029	768
LOC117809030	2417
LOC117809032	1433
LOC117809035	2188
LOC117809036	2084
LOC117809037	554
LOC117809038	496
LOC117809039	593
LOC117809041	3321
LOC117809044	1087
LOC117809047	5584
LOC117809048	840
LOC117809049	1502
LOC117809050	2198
LOC117809051	1439
LOC117809052	945
LOC117809059	431
LOC117809060	6088
LOC117809061	550
LOC117809062	746
LOC117809063	1007
LOC117809065	3345
LOC117809066	1221
LOC117809067	1535
LOC117809069	366
LOC117809070	2724
LOC117809074	1336
LOC117809076	1371
LOC117809077	4118
LOC117809078	4460
LOC117809079	704
LOC117809081	385
LOC117809082	1036
LOC117809096	2928
LOC117809098	1239
LOC117809099	2734
LOC117809100	1213
LOC117809102	1983
LOC117809103	5110
LOC117809104	1476
LOC117809105	252
LOC117809106	2173
LOC117809107	1351
LOC117809108	1008
LOC117809109	3646
LOC117809110	1008
LOC117809113	1068
LOC117809114	1460
LOC117809115	837
LOC117809116	1777
LOC117809117	828
LOC117809118	673
LOC117809119	837
LOC117809120	567
LOC117809121	1874
LOC117809122	2498
LOC117809123	2438
LOC117809124	6251
LOC117809125	1765
LOC117809126	1702
LOC117809128	1681
LOC117809129	870
LOC117809130	1011
LOC117809131	1337
LOC117809132	1235
LOC117809133	904
LOC117809134	1038
LOC117809136	454
LOC117809144	9992
LOC117809145	1584
LOC117809146	2470
LOC117809147	723
LOC117809148	1019
LOC117809149	1800
LOC117809150	837
LOC117809151	826
LOC117809161	1285
LOC117809197	1738
LOC117809208	202
LOC117809235	1714
LOC117809251	1330
LOC117809289	3031
LOC117809290	1066
LOC117809291	1014
LOC117809292	691
LOC117809294	1063
LOC117809296	2016
LOC117809297	1404
LOC117809298	1510
LOC117809300	4615
LOC117809302	1328
LOC117809305	2172
LOC117809306	734
LOC117809308	1079
LOC117809309	3396
LOC117809310	668
LOC117809315	499
LOC117809316	3299
LOC117809317	2415
LOC117809318	1489
LOC117809319	3974
LOC117809355	878
LOC117809356	4945
LOC117809357	1716
LOC117809358	1370
LOC117809359	1111
LOC117809360	6549
LOC117809361	4762
LOC117809362	6014
LOC117809363	1757
LOC117809364	1204
LOC117809365	1150
LOC117809366	1422
LOC117809367	4483
LOC117809368	508
LOC117809369	1140
LOC117809370	2704
LOC117809374	7473
LOC117809375	1202
LOC117809376	2325
LOC117809377	2464
LOC117809381	1412
LOC117809384	1347
LOC117809390	788
LOC117809392	3080
LOC117809393	1110
LOC117809395	1999
LOC117809396	1251
LOC117809397	1381
LOC117809414	1493
LOC117809415	1046
LOC117809420	1389
LOC117809425	219
LOC117809426	218
LOC117809427	218
LOC117809428	218
LOC117809429	829
LOC117809430	7088
LOC117809432	666
LOC117809433	1312
LOC117809434	8128
LOC117809435	2763
LOC117809436	1395
LOC117809440	3392
LOC117809441	2552
LOC117809442	2773
LOC117809443	3957
LOC117809446	532
LOC117809447	1859
LOC117809448	1914
LOC117809449	1828
LOC117809450	2275
LOC117809452	1526
LOC117809453	1405
LOC117809454	5293
LOC117809458	97
LOC117809460	2205
LOC117809461	465
LOC117809462	811
LOC117809463	360
LOC117809464	782
LOC117809465	2982
LOC117809468	597
LOC117809473	5275
LOC117809474	727
LOC117809475	624
LOC117809476	1522
LOC117809477	925
LOC117809478	2427
LOC117809479	760
LOC117809480	1389
LOC117809481	1638
LOC117809482	1402
LOC117809483	119
LOC117809484	119
LOC117809485	119
LOC117809486	119
LOC117809487	119
LOC117809488	119
LOC117809489	119
LOC117809490	119
LOC117809491	119
LOC117809492	372
LOC117809493	119
LOC117809494	119
LOC117809495	119
LOC117809496	119
LOC117809497	119
LOC117809498	119
LOC117809499	119
LOC117809500	119
LOC117809501	119
LOC117809502	119
LOC117809503	2182
LOC117809504	119
LOC117809505	119
LOC117809506	119
LOC117809507	119
LOC117809508	119
LOC117809509	119
LOC117809510	119
LOC117809511	119
LOC117809512	119
LOC117809513	119
LOC117809514	119
LOC117809515	119
LOC117809516	119
LOC117809517	119
LOC117809518	119
LOC117809519	119
LOC117809520	119
LOC117809521	119
LOC117809522	119
LOC117809523	119
LOC117809524	119
LOC117809525	119
LOC117809526	119
LOC117809527	119
LOC117809528	119
LOC117809529	119
LOC117809530	119
LOC117809531	119
LOC117809532	119
LOC117809533	119
LOC117809534	119
LOC117809535	119
LOC117809536	119
LOC117809537	119
LOC117809538	119
LOC117809539	119
LOC117809540	119
LOC117809541	119
LOC117809542	119
LOC117809543	119
LOC117809544	119
LOC117809545	119
LOC117809546	119
LOC117809547	119
LOC117809548	119
LOC117809550	119
LOC117809551	119
LOC117809552	119
LOC117809553	119
LOC117809554	119
LOC117809555	119
LOC117809556	119
LOC117809557	119
LOC117809558	119
LOC117809559	119
LOC117809560	119
LOC117809561	119
LOC117809562	119
LOC117809563	119
LOC117809564	119
LOC117809566	119
LOC117809567	119
LOC117809568	119
LOC117809569	119
LOC117809570	119
LOC117809571	119
LOC117809572	119
LOC117809573	119
LOC117809574	118
LOC117809575	119
LOC117809576	119
LOC117809577	119
LOC117809578	119
LOC117809579	119
LOC117809580	119
LOC117809582	119
LOC117809583	119
LOC117809584	119
LOC117809585	119
LOC117809586	119
LOC117809587	119
LOC117809588	119
LOC117809589	119
LOC117809590	119
LOC117809591	119
LOC117809592	119
LOC117809593	119
LOC117809594	119
LOC117809595	119
LOC117809596	119
LOC117809598	119
LOC117809599	119
LOC117809600	119
LOC117809601	119
LOC117809602	119
LOC117809603	119
LOC117809604	119
LOC117809605	119
LOC117809606	119
LOC117809607	119
LOC117809608	119
LOC117809609	119
LOC117809610	119
LOC117809611	119
LOC117809612	119
LOC117809613	119
LOC117809614	119
LOC117809615	119
LOC117809616	119
LOC117809617	119
LOC117809618	8979
LOC117809619	1478
LOC117809621	1416
LOC117809625	1422
LOC117809626	1996
LOC117809627	2865
LOC117809628	5165
LOC117809629	3389
LOC117809630	496
LOC117809632	323
LOC117809633	4666
LOC117809635	2748
LOC117809636	399
LOC117809637	2110
LOC117809638	795
LOC117809641	2614
LOC117809642	5106
LOC117809643	890
LOC117809644	391
LOC117809645	2221
LOC117809646	502
LOC117809648	5897
LOC117809649	1230
LOC117809651	3293
LOC117809653	1779
LOC117809654	2804
LOC117809655	942
LOC117809656	4446
LOC117809657	1024
LOC117809659	993
LOC117809660	2868
LOC117809661	3755
LOC117809664	569
LOC117809665	1715
LOC117809666	541
LOC117809668	561
LOC117809669	3210
LOC117809670	1178
LOC117809671	2898
LOC117809672	4206
LOC117809674	614
LOC117809676	1814
LOC117809677	5123
LOC117809678	1019
LOC117809680	1441
LOC117809681	1000
LOC117809682	881
LOC117809683	7825
LOC117809684	1623
LOC117809686	1203
LOC117809688	1231
LOC117809689	4969
LOC117809695	2825
LOC117809697	419
LOC117809698	1796
LOC117809701	2955
LOC117809702	704
LOC117809703	419
LOC117809704	507
LOC117809705	440
LOC117809709	3282
LOC117809712	696
LOC117809713	2416
LOC117809714	506
LOC117809715	2535
LOC117809718	2496
LOC117809721	5439
LOC117809722	2858
LOC117809723	4237
LOC117809724	6111
LOC117809726	1535
LOC117809727	4662
LOC117809728	951
LOC117809729	177
LOC117809730	4595
LOC117809731	2565
LOC117809734	5834
LOC117809735	1191
LOC117809736	10246
LOC117809737	2072
LOC117809738	3478
LOC117809741	342
LOC117809743	1051
LOC117809744	4008
LOC117809745	336
LOC117809746	1979
LOC117809747	4724
LOC117809748	3209
LOC117809750	805
LOC117809752	2505
LOC117809753	2589
LOC117809754	766
LOC117809755	2830
LOC117809756	1298
LOC117809757	5172
LOC117809758	2332
LOC117809759	1372
LOC117809760	1925
LOC117809761	541
LOC117809766	807
LOC117809768	2014
LOC117809769	1056
LOC117809770	4811
LOC117809771	798
LOC117809773	3357
LOC117809776	458
LOC117809777	1196
LOC117809778	968
LOC117809780	1557
LOC117809781	5053
LOC117809782	1908
LOC117809783	2332
LOC117809784	1151
